ID;Code;Libellé;Stock.site;PVHT;PAHTBRUT;Fournisseur_id;Catégories
3889;4044641145009;vitanium spinnerbait 14 gr watermelon;1.000;8.29;4.2;;
3890;4044641144989;vitanium spinnerbait 14gr orange;;8.29;4.2;;
3891;4044641144965;vitanium spinnerbait 14gr white;;8.29;4.2;;
3892;3297830324452;V² ib 3 salt pepper;;5.33;2.78;;
3893;3297830324483;V² ib 3 white flash;;5.33;2.78;;
3894;3297830324575;V² ib 4.1 ghost minnow;;5.33;2.78;;
3895;3297830324582;V² ib 4.1 white flash;;5.33;2.78;;
3896;3297830324667;V² ib 4.9 brown sugar;;5.33;2.78;;
3897;3297830324698;V² ib 4.9 lime chart pink;;5.33;2.78;;
3898;3297830324650;V² ib 4.9 salt pepper;;5.33;2.78;;
3899;3297830324681;V² ib 4.9 white flash;;5.33;2.78;;
3900;3297830324766;V² ib 5.7 brown sugar;;5.33;2.78;;
3901;3297830324742;V² ib 5.7 hot fire tiger;;5.33;2.78;;
3902;3297830324797;V² ib 5.7 lime chartreuse;;5.33;2.78;;
3903;3297830324780;V² ib 5.7 white flash;;5.33;2.78;;
3904;3297830324469;V² ib gremille;;5.33;2.78;;
3905;3297830324896;V² riggle 5.1 apple green;;5.33;2.78;;
3906;3297830324858;V² riggle 5.1 brown sugar;;5.33;2.78;;
3907;3297830324841;V² riggle 5.1 contrast pink;;5.33;2.78;;
3908;3297830324865;V² riggle 5.1 white flash;;5.33;2.78;;
3909;3297830324995;V² riggle 5.9 apple green;;5.33;2.78;;
3910;3297830324957;V² riggle 5.9 brown sugar;;5.33;2.78;;
3911;3297830324940;V² riggle 5.9 contrast pink;;5.33;2.78;;
3912;3297830324964;V² riggle 5.9 white flash;;5.33;2.78;;
3913;3297830325091;V² riggle 7.1 apple green;;5.33;2.78;;
3914;3297830325053;v² riggle 7.1 brown sugar;;5.33;2.78;;
3915;3297830325046;V² riggle 7.1 contrast pink;;5.33;2.78;;
3916;3297830325060;V² riggle 7.1 white flash;;5.33;2.78;;
3917;3297830324568;V²IB 4.1 10.5cm gremille;;5.33;2.78;;
3918;3352210462534;wafer 130 023;;13.29;7.25;;
3919;3352210462510;wafer 130 a16;;13.29;7.25;;
3920;3352210462503;wafer 130 m 16;;13.29;7.25;;
3921;3352210462596;wafer 152 023;;14.58;7.95;;
3922;3352210462602;wafer 152 026;1.000;14.58;7.95;;
3923;3352210462572;wafer 152 a16;1.000;14.58;7.95;;
3924;3352210462565;wafer 152 m16;1.000;14.58;7.95;;
3925;3352210462541;wafer s 130 26;1.000;13.29;7.25;;
3926;3297830863289;water mocassin 75 hl agressive bass;;14.92;8.26;;
3927;3297830940881;water moccasin 75 bone;;14.92;8.26;;
3928;3297830032630;water moccasin 75 hl crystal;;14.92;8.26;;
3929;3297830073701;water moccasin 75 jungle black;;14.92;8.26;;
3930;3297830940140;water monitor 85 bone;;14.92;8.4;;
3931;3297830033088;water monitor 85 ghost jelly shad;;14.92;8.4;;
3932;3297830111991;water monitor 85 hl hasu;;14.92;8.4;;
3933;3297830111984;water monitor hl wakasagi;;14.92;8.4;;
3934;3297830264864;waver shrimp 2.8 chart lime;1.000;9.83;5.59;;
3935;3297830264871;waver shrimp 2.8 pink;;9.83;5.59;;
3936;3297830264826;waver shrimp 2.8 water pepper;;9.83;5.59;;
3937;3297830264857;waver shrimp 2.80 cinnamon;;9.83;5.59;;
3938;3297830343668;whiz 100 ghost brown;;5.75;2.75;18;32
3939;3297830343637;whiz 100 holo grey shiner;;5.75;2.75;18;32
3940;3297830343651;whiz 100 white snow;;5.75;2.75;18;32
3941;3297830342142;whiz 50 gost brown;;5.75;2.75;18;32
3942;3297830342104;whiz 50 gremille;;5.75;2.75;18;32
3943;3297830342111;whiz 50 holo grey shiner;;5.75;2.75;18;32
3944;3297830342128;whiz 50 hot fire tiger;;5.75;2.75;18;32
3945;3297830342159;whiz 50 orange chart belly;;5.75;2.75;18;32
3946;3297830342135;whiz 50 white snow;;5.75;2.75;18;32
3947;3297830343453;whiz 76 ghost brown;;5.75;2.75;18;32
3948;3297830343415;whiz 76 gremille;;5.75;2.75;18;32
3949;3297830343422;whiz 76 holo grey shiner;1.000;5.75;2.75;18;32
3950;3297830343439;whiz 76 hot fire tiger;7.000;5.75;2.75;18;32
3951;3297830343460;whiz 76 orange chart belly;;5.75;2.75;18;32
3952;3297830343446;whiz 76 white snow;5.000;5.75;2.75;18;32
3953;4513473350474;wild header 1/2oz 02;;15.75;9.4;27;32
3954;4513473350481;wild header 1/2oz 03;;15.75;9.4;;
3955;4513473350429;wild header 3/8oz 02;;14.92;8.8;;
3956;4513473350436;wild header 3/8oz 03;;14.92;8.8;;
3957;4513473350450;wild header 3/8oz 05;;14.92;8.8;;
3958;5903292690551;wir 0801 10grs;;6.04;3.05;;
3959;5903292690599;wir 0805 10grs;;6.04;3.05;;
3960;5903292690629;wir 0808 10grs;;6.04;3.05;;
3961;5903292691220;wir 0812 10grs;;6.04;3.05;;
3962;22677217925;X-RAP countdow xrcd05 bsrd;;10.75;6.23;;
3963;22677217932;X-RAP countdown xrcd05 rh;;10.75;6.23;;
3964;783670032761;yama 3 ika 239;1.000;8.13;4.35;16;32
3965;783670063642;yama 4 fat ika 169;;8.79;4.75;16;32
3966;783670065851;yama fat ika 297;;8.79;4.75;16;32
3967;783670065837;yama fat ika 4 31;;8.79;4.75;16;32
3968;783670032716;yama ika 3 181;;8.13;4.35;16;32
3969;783670032754;yama ika 3 238;;8.13;4.35;16;32
3970;783670114290;yama kreature 031;1.000;8.13;4.35;16;32
3971;783670103270;yama kreature 196;;8.13;4.35;16;32
3972;783670046690;yama senko 4 031;3.000;10.67;6.4;16;32
3973;783670070565;yama senko 4 208;;10.67;6.4;16;32
3974;783670046775;yama senko 4 196;3.000;10.67;6.4;16;32
3975;783670070756;yama senko laminate 901;2.000;10.67;6.4;16;32
3976;3297830322489;yami 4.5 cinnamon;1.000;9.08;5.33;21;32
3977;3297830322519;yami 4.5 cola;1.000;9.08;5.33;21;32
3978;3297830322502;yami 4.5 melon;;9.08;5.33;21;32
3979;3297830322465;yami 4.5 smoke pepeer;2.000;9.08;5.33;21;32
3980;3297830323455;zigra 130 f mat fire tiger;;9.92;5.25;18;33
3981;3297830323417;zigra 130 mm f red head st;1.000;9.92;5.25;18;33
3982;3297830323479;zigra 130f salty blue;;9.92;5.25;18;33
3983;3297830323462;zigra 130f spot bass;;9.92;5.25;18;33
3984;3297830323486;zigra 130f white flash;;9.92;5.25;18;33
3985;3297830323653;zigra 150 F mat fire tiger;;11.58;5.48;18;33
3986;3297830323684;zigra 150 F metallic perch;;11.58;5.48;18;33
3987;3297830323646;zigra 150 F pike;;11.58;5.48;18;33
3988;3297830323622;zigra 150 F rainbow minnow;;11.58;6.05;18;33
3989;3297830323660;zigra 150 F salty ayu;;11.58;5.48;18;33
3990;3297830323691;zigra 150 F white fry;;11.58;5.48;18;33
3991;3297830323677;zigra 150 F yellow salmon;;11.58;5.48;18;33
3992;LUNETTES;;;;;;
3993;3541100068875;cordon lunette retainer r1 jaune verre;5.000;2.67;1.2;14;47,12
3994;5033473003488;cordon lunette retainer r10 noir;4.000;2.67;1.2;14;47,12
3995;3541100068899;cordon lunette retainer r2 bleu;7.000;2.67;1.2;14;47,12
3996;5033473003402;cordon lunette retainer r2 rouge noir;6.000;2.67;1.2;14;47,12
3997;5033473003426;cordon lunette retainer r4 noir;4.000;2;0.9;14;47,12
3998;5033473003464;cordon lunette retainer r8 noir;4.000;5.83;2.64;14;47,12
3999;5033473003471;cordon lunette retainer r9 noir;6.000;2;0.9;14;47,12
4000;3541100068844;cordon lunettes rou/ble;3.000;2.67;1.2;14;47,12
4001;3541100068851;cordons lunette retainer r1 noir;4.000;2.67;1.2;14;47,12
4002;3541100068868;cordons lunettes retainer r1 bleu/rouge;4.000;2.67;1.2;14;47,12
4003;3541100726577;hero gris;;20.75;8.16;14;47,12
4004;3541100726584;hero marron;1.000;20.75;8.16;14;47,12
4005;3541100726591;hunter gris;;20.75;8.16;14;47,12
4006;3541100726607;hunter marron;;20.75;8.16;14;47,12
4007;3541100704612;jupiter rouge;1.000;33.29;12.24;14;47,12
4008;3541100704629;jupiter verre bleus;;33.29;12.24;14;47,12
4009;3541100064358;lunette accelerate bronze;;24.96;9.12;14;47,12
4010;3541100064341;lunette accelerate noir;;24.96;9.12;14;47,12
4011;3541100064495;lunette adventure bleu;;20.79;10.6;14;47,12
4012;3541100720223;lunette angler 2 noir mat v jaune;;24.96;9.12;14;47,12
4013;3541100065713;lunette bass gris;;37.46;18.33;14;47,12
4014;3541100065706;lunette bass marron;;37.46;18.33;14;47,12
4015;3541100085063;lunette bermuda marron;;26.63;13.26;14;47,12
4016;3541100064549;lunette breakwater bleu vert;;26.63;13.26;14;47,12
4017;3541100064556;lunette breakwater gris;;26.63;13.26;14;47,12
4018;3541100064570;lunette camouflage gris;1.000;24.96;9.78;14;47,12
4019;3541100064587;lunette camouflage marron;1.000;24.96;9.78;14;47,12
4020;3541100720186;lunette castaway m noir v gris;;29.13;12.24;14;47,12
4021;3541100064624;lunette chameleon gris vert;;29.13;12.24;14;47,12
4022;3541100064617;lunette chameleon marron;;29.13;12.24;14;47,12
4023;3541100065560;lunette clip on usa1 gris;;16.63;7.32;14;47,12
4024;3541100065577;lunette clip on usa1 marron;1.000;16.63;7.32;14;47,12
4025;3541100065584;lunette clip on usa2 gris;;16.63;7.32;14;47,12
4026;3541100065591;lunette clip on usa2 marron;;16.63;7.32;14;47,12
4027;3541100064693;lunette dynamic marron;1.000;20.79;10.6;14;47,12
4028;3541100064709;lunette dynamique vert;;20.79;10.6;14;47,12
4029;3541100089214;lunette eyelevel pike gris vert;1.000;24.96;14.25;14;47,12
4030;3541100064723;lunette fishspotter jaune;;20.79;10.6;14;47,12
4031;3541100065737;lunette flyer gris;2.000;37.46;19.46;14;47,12
4032;3541100065720;lunette flyer jaune;;37.46;18.59;14;47,12
4033;3541100720209;lunette grayling m carbon v gris;;37.46;17.16;14;47,12
4034;3541100720216;lunette grayling m carbon v marron;;37.46;17.16;14;47,12
4035;3541100064822;lunette kingfisher gris;1.000;26.63;13.26;14;47,12
4036;3541100065751;lunette lakeside gris;;37.46;18.59;14;47,12
4037;3541100065744;lunette lakeside marron;1.000;37.46;18.59;14;47,12
4038;3541100065270;lunette magenta;;20.79;11.2;14;47,12
4039;3541100065287;lunette magenta vert marron;;20.79;11.2;14;47,12
4040;3541100064877;lunette marine bleu vert;1.000;20.79;10.6;14;47,12
4041;3541100064860;lunette marine gris;;20.79;10.6;14;47,12
4042;3541100082697;lunette marlin ambre;;20.79;11.13;14;47,12
4043;3541100082703;lunette marlin jaune;;20.79;11.13;14;47,12
4044;3541100064884;lunette matchman marron;1.000;18.29;9.88;14;47,12
4045;3541100065300;lunette milano gris;;18.29;9.88;14;47,12
4046;4044641143395;lunette pola red;1.000;16.58;6.95;10;47,12
4047;4044641143401;lunette pola white;;16.58;6.95;10;47,12
4048;3660124356314;lunette poly photochrom;;49.92;26.96;22;47,12
4049;3541100064976;lunette predator bleu vert;;26.63;13.26;14;47,12
4050;3541100064969;lunette predator rouge orange;;26.63;13.26;14;47,12
4051;3660124327635;lunette process panorama;;83.25;44.96;22;47,12
4052;3541100082710;lunette pursuit;;26.63;13.86;14;47,12
4053;3541100082727;lunette pursuit rouge;1.000;26.63;13.86;14;47,12
4054;3541100704544;lunette quayside m noire v.bleu;;24.96;13.26;14;47,12
4055;3541100704582;lunette river verres bleus;;26.63;13.26;14;47,12
4056;3541100704575;lunette river verres rouges;1.000;26.63;13.26;14;47,12
4057;3541100065393;lunette roma;;18.29;9.8;14;47,12
4058;3541100065386;lunette roma gris;;18.29;9.8;14;47,12
4059;3541100065041;lunette sprinter;;18.29;9.8;14;47,12
4060;3541100065034;lunette sprinter gris;1.000;20.79;9.88;14;47,12
4061;3541100065027;lunette sprinter jaune;;20.79;11.2;14;47,12
4062;3541100065072;lunette stalker 2 jaune;;24.96;13.26;14;47,12
4063;3541100069346;lunette stalker gris;;24.96;13.26;14;47,12
4064;3541100065065;lunette stalker marron;1.000;24.96;13.26;14;47,12
4065;3541100065089;lunette striker;;20.79;11.13;14;47,12
4066;3541100065096;lunette striker;;20.79;11.13;14;47,12
4067;3541100065119;lunette striker 2 ambre;;20.79;10.6;14;47,12
4068;3541100065102;lunette striker 2 jaune;;24.96;9.78;14;47,12
4069;3541100704599;lunette striker bi focal power+2;;24.96;13.26;14;47,12
4070;3541100064815;lunettes kingfisher;;26.63;13.86;14;47,12
4071;10002001;lunettes polaris daiwa verre jaune;;24.92;10.9;9;47,12
4072;3541100064853;marine rouge orange;;26.63;9.78;14;47,12
4073;3541100720254;oceana m marron gris v marron;1.000;24.92;9.12;14;47,12
4074;3541100720278;oceana noir/gris v gris;1.000;24.92;9.12;14;47,12
4075;3541100720315;quayside m noi v jaune;;33.29;12.24;14;47,12
4076;3541100726614;resurgence gris;1.000;20.75;8.16;14;47,12
4077;3541100726621;resurgence marron;;20.75;8.16;14;47,12
4078;3541100720285;sardinia m argent v marron;;33.29;12.24;14;47,12
4079;3541100720308;sardinia m noir v gris;;33.29;12.24;14;47,12
4080;3541100065621;sur lunette medium amber;1.000;38.29;16.92;14;47,12
4081;3541100065638;sur lunette medium gris vert;2.000;38.29;16.92;14;47,12
4082;3541100065645;sur lunette medium sport yellow;;38.29;16.92;14;47,12
4083;3541100726553;ultimatum gris;1.000;20.75;8.16;14;47,12
4084;3541100726560;ultimatum marron;1.000;20.75;8.16;14;47,12
4085;MOUCHES;;;;;;
4086;10004715;1 x 3m 16/100 2.1kg bico/jaune/orange;;1.25;0.1;;
4087;10004722;1x3m 20/100 3.8kg rouge;;1.25;0.01;;
4088;10004418;2x 1.5m 18/100 2.55kg orange/vert;;1.25;0.12;;
4089;7021560442454;77145 agraffe mouche T3;3.000;4.92;2.24;74;28
4090;7021560442447;77145 agraffe mouche taille 2;4.000;4.92;2.32;74;28
4091;1000169136601;acces bobine;;8.25;4.7;22;28
4092;3660124368577;accroche hameçon;1.000;3.25;1.85;22;28
4093;3700087121137;accroche mouche 4 bandes predecoupees;1.000;8.75;4.63;84;28
4094;3660124371430;accroche mouche pince;;5.83;3.45;22;28
4095;3660124350671;accroche mouche protect;1.000;8.25;4.7;22;28
4096;3660124290540;adapt tube flies;3.000;6.33;3.8;22;17
4097;3660124022332;aerofibre mdc fluo orange;;4.33;2.47;22;17
4098;3660124371454;affute hamecon;;8.25;4.7;22;28
4099;43388257819;agility 2 10 3 wt;;58.25;30.29;37;14
4100;43388257772;agility 2 10 7 wt;;74.92;38.95;37;14
4101;43388257826;agility 2 96  7wt;;79.08;41.13;37;14
4102;43388257925;agility 2 9 8;;70.75;36.79;109;14
4103;43388257802;agility 2 fly 10  4 wt;;58.25;30.29;37;14
4104;43388307729;agility rise 76 4 wt;;58.25;30.29;37;14
4105;43388307743;agility rise 86 4wt;;58.25;30.29;37;14
4106;43388257857;agility2 9 5;;62.42;32.46;37;14
4107;3660124017635;aiguille dubbing;;3.42;2.05;22;17
4108;8028651012465;aiguille pour deboucher oeillets;2.000;11.63;6.83;32;17
4109;53163546014;airflo 40 + extreme WF6SI;-1.000;54.16;32.45;127;16
4110;53163695170;airflo 40 + extreme WF7F;;54.16;32.45;127;16
4111;53163695484;airflo 40+ expert WF6F;;54.16;32.45;127;16
4112;53163695491;airflo 40+ expert WF7F;1.000;54.16;32.45;127;16
4113;53163546069;airflo 40+ extreme WF6FI;1.000;54.16;32.45;127;16
4114;53163546113;airflo 40+ extreme WF6S3;3.000;54.16;32.45;127;16
4115;53163546151;airflo 40+ extreme WF6S5;2.000;54.16;32.45;127;16
4116;53163546199;airflo 40+ extreme WF6S7;1.000;54.16;32.45;127;16
4117;53163091408;airflo elite trout WF2F;1.000;49.92;29.95;127;16
4118;53163091415;airflo elite trout WF3F;;49.92;29.95;127;16
4119;53163091422;airflo elite trout WF4F;1.000;49.92;29.95;127;16
4120;53163790158;airflo euro nymph;;41.58;24.95;127;16
4121;3660124357564;angel flash jmc olive;2.000;5.83;3.5;22;17
4122;3660124357601;angel flash mdc chartreuse;3.000;5.83;3.5;22;17
4123;3660124357540;angel flash mdc perle;1.000;5.83;3.5;22;17
4124;3660124014993;antron dubbing a 10 marron;;3.33;1.9;22;17
4125;3660124022172;antron yarn blanc;;3.33;1.9;22;17
4126;3660124022202;antron yarn noir;;3.33;1.9;22;17
4127;3660124022196;antron yarn olive;1.000;3.33;1.9;22;17
4128;3660124326669;aquastop mdc;;9.08;5.18;22;17
4129;3660124358776;assise + dossier gonflable float tube;;41.58;24.95;;
4130;3660124323378;atlas jmc 100% fluoro carbonne 10/100 20m;;7;3.99;;
4131;3660124323569;atlas jmc 100% fluorocarbone 12/100 20m;2.000;7;3.99;;
4132;3660124323576;atlas jmc 100% fluorocarbonne 15/100 20m;;7;3.99;;
4133;3660124323583;atlas jmc 100% fluorocarbonne 18/100 20m;;7;3.99;;
4134;3660124005373;autruche blanc;;4.08;2.45;22;17
4135;3660124005397;autruche noir;;4.08;2.45;22;17
4136;4044641095403;backing 100m 20lbs yellow;;8.25;4.62;10;22
4137;4044641095410;backing 100m 30lbs yellow;;8.25;4.43;10;22
4138;3660124320018;backing jmc blanc 25m 9.07kg;;5.42;3.1;22;22
4139;3660124382061;backing jmc jaune/noir 20lbs 100m;;10.75;6.13;22;22
4140;3660124289605;backing jmc orange 20lbs 100m;;10.75;6.12;22;22
4141;10006443;backing tube line 100yds;;7;3.28;130;22
4142;10006436;backing tube line 50yds;;4.08;2.05;130;22
4143;3660124295477;backinh creux 25m 30lbs;;14.17;8.08;22;22
4144;3660124358493;bagage jmc voyageur;;141.58;84.95;22;27
4145;10006801;bas de ligne;;5.79;2.9;133;21
4146;10006818;bas de ligne bicolore;2.000;7;3.5;133;21
4147;10007839;bas de ligne flottant N°1 120;5.000;9.92;5.6;138;21
4148;10007853;bas de ligne flottant N°1 180;8.000;10.75;6.1;138;21
4149;10007846;bas de ligne flottant N°2 120;7.000;9.92;5.6;138;21
4150;10007860;bas de ligne flottant N°2 180;4.000;10.75;6.1;138;21
4151;3660124038890;bas de ligne jmc tisse 180cm n 2 soie 4/5;;13.25;7.55;22;21
4152;3660124326850;bas de ligne jmc tissé 120cm n°2 soie 4/5;;13.25;7.56;22;21
4153;3660124023308;bas de ligne kamoufil 3.70m 16/100;;4.75;2.71;22;17
4154;3660124023285;bas de ligne kamoyfil3.70m 12/100;;4.75;2.71;22;17
4155;10007815;bas de ligne simple sans pointe N°1;;8.33;4.8;138;17
4156;10007822;bas de ligne simple sans pointe N°2;4.000;8.33;4.8;138;17
4157;3660124367075;bas de ligne tkr classique 365cm;;12.42;7.08;22;17
4158;3660124366085;bas de ligne tkr prestige;;16.58;9.45;22;17
4159;3660124382139;bas de ligne tkr prestige 360cm;;16.58;9.45;22;17
4160;4710681193880;baton de wading lesté;;33.25;19;94;17
4161;050-01-180;bicolore line 25m orange yellow 0.18;1.000;6.17;3.7;133;17
4162;050-01-205;bicolore line 25m pink chartreuse 0.20;;6.17;3.7;133;17
4163;3660124374196;bille laiton 3.80mm argent;;2.25;1.28;22;17
4164;3660124374226;bille laitons 3.80mm st or;2.000;2.25;1.29;22;17
4165;3660124019905;bille nymphe T0/2.3mm chrome;;1.92;1.1;22;17
4166;3660124019899;bille nymphe T0/2.3mm or;;1.92;1.1;22;17
4167;3660124019950;bille nymphe T1/2.8mm chrome;;1.92;1.1;22;17
4168;3660124019943;bille nymphe T1/2.8mm or;;1.92;1.1;22;17
4169;3660124020000;bille nymphe T2/3.3mm chrome;;1.92;1.1;22;17
4170;3660124019998;bille nymphe T2/3.3mm or;;1.92;1.1;22;17
4171;3660124020055;bille nymphe T3/3.8mm chrome;;1.92;1.1;22;17
4172;3660124020048;bille nymphe T3/3.8mm or;;1.92;1.1;22;17
4173;3660124020109;bille nymphe T4/4.6mm chrome;;1.92;1.1;22;17
4174;3660124020093;bille nymphe T4/4.6mm or;;1.92;1.1;22;17
4175;10007594;bille tungs fendue argent 3.5mm;5.000;4.5;2.7;133;17
4176;3660124304292;bille tungstene 1 noir;;4.83;2.76;22;17
4177;3660124304308;bille tungstene 2 noir;;4.83;2.76;22;17
4178;3660124374462;bille tungstene 2.00 st argent /25;2.000;4.17;2.37;22;17
4179;3660124374479;bille tungstene 2.00mm st cuivre /25;1.000;4.17;2.37;22;17
4180;3660124304315;bille tungstene 3 noir;;4.83;2.76;22;17
4181;3660124304322;bille tungstene 4 noir;;4.83;2.76;22;17
4182;3660124328779;bille tungstene blanc taille 0 2.3mm;;5.75;3.28;22;17
4183;3660124328823;bille tungstene blanc taille 2 3.3mm;;5.75;3.28;22;17
4184;3660124328854;bille tungstene blanc taille 4 4.6;;5.75;3.28;22;17
4185;3660124304360;bille tungstene chrome 0;;4.83;2.76;22;17
4186;3660124304377;bille tungstene chrome 1;;4.83;2.76;22;17
4187;3660124304384;bille tungstene chrome 2;;4.83;2.76;22;17
4188;3660124304391;bille tungstene chrome 3;;4.83;2.76;22;17
4189;3660124304407;bille tungstene chrome 4;;4.83;2.76;22;17
4190;3660124304285;bille tungstene noir taille 0;;4.83;2.76;22;17
4191;3660124039361;bille tungstene or taille 2 3.3;;4.83;2.76;22;17
4192;3700087115792;bille tungstene rainurees 3;;3.67;1.98;84;17
4193;3660124328809;bille tungstene taille 1 1 2.8;;5.75;3.28;22;17
4194;3660124328830;bille tungstene taille 3 blanc 3.8;;5.75;3.28;22;17
4195;3660124373861;billes laiton 2.4mm st or;1.000;1.58;0.9;22;17
4196;3660124373953;billes laiton 2.8mm argent;;1.58;0.9;22;17
4197;3660124373984;billes laiton 2.8mm st or;1.000;1.58;0.9;22;17
4198;3660124374103;billes laiton 3.2mm or;3.000;1.75;1;22;17
4199;3660124374325;billes laiton 4.8mm argent;1.000;2.75;1.57;22;17
4200;3660124374356;billes laiton 4.8mm or;2.000;2.75;1.57;22;17
4201;10007518;billes tungs fendue argent 2.5mm;2.000;4.17;2.5;133;17
4202;10007563;billes tungs fendue argent 3.0mm;;4.33;2.6;133;17
4203;10007525;billes tungs fendue cuivre 2.5mm;4.000;4.17;2.5;133;17
4204;10007549;billes tungs fendue cuivre 3.0mm;3.000;4.33;2.6;133;17
4205;10007587;billes tungs fendue cuivre 3.5mm;5.000;4.5;2.7;133;17
4206;10007532;billes tungs fendue or 2.5mm;10.000;4.17;2.5;133;17
4207;10007556;billes tungs fendue or 3.0mm;3.000;4.33;2.6;133;17
4208;10007570;billes tungs fendue or 3.5mm;9.000;4.5;2.7;133;17
4209;3660124374400;billes tungstene 1.5mm or;2.000;4.17;2.38;22;17
4210;3660124374509;billes tungstene 2.00mm blanc;3.000;4.17;2.38;22;17
4211;3660124374486;billes tungstene 2.00mm noir;1.000;4.17;2.38;22;17
4212;3660124374493;billes tungstene 2.00mm or;1.000;4.17;2.38;22;17
4213;3660124374523;billes tungstene 2.00mm orange;4.000;4.17;2.38;22;17
4214;3660124374530;billes tungstene 2.4mm aec;3.000;4.17;2.38;22;17
4215;3660124374585;billes tungstene 2.4mm argent;2.000;4.17;2.36;22;17
4216;3660124374622;billes tungstene 2.4mm blanc;2.000;4.17;2.38;22;17
4217;3660124374592;billes tungstene 2.4mm cuivre;2.000;4.17;2.38;22;17
4218;3660124374608;billes tungstene 2.4mm noir;;4.17;2.38;22;17
4219;3660124374615;billes tungstene 2.4mm or;2.000;4.17;2.38;22;17
4220;3660124374646;billes tungstene 2.4mm orange;;4.17;2.38;22;17
4221;3660124374653;billes tungstene 2.8mm aec;2.000;4.5;2.57;22;17
4222;3660124374707;billes tungstene 2.8mm argent;4.000;4.5;2.57;22;17
4223;3660124374721;billes tungstene 2.8mm black;1.000;4.5;2.57;22;17
4224;3660124374745;billes tungstene 2.8mm blanc;1.000;4.5;2.57;22;17
4225;3660124374714;billes tungstene 2.8mm cuivre;1.000;4.5;2.57;22;17
4226;3660124374738;billes tungstene 2.8mm or;1.000;4.5;2.57;22;17
4227;3660124374769;billes tungstene 2.8mm orange;;4.5;2.57;22;17
4228;3660124374417;billes tungstene 2mm aec;5.000;4.17;2.38;22;17
4229;3660124374776;billes tungstene 3.2mm aec;3.000;4.75;2.71;22;17
4230;3660124374820;billes tungstene 3.2mm argent;4.000;4.75;2.71;22;17
4231;3660124374868;billes tungstene 3.2mm blanc;5.000;4.75;2.71;22;17
